method,split,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,n
uncertainty_gated_foundation,combined_stress,4,0.593496,0.003791,0.497189,0.005477,0.529924,0.001083,0.184133,0.001243,0.135879,0.001194,0.062371,0.000352,0.239827,0.000339,0.078062,0.000346,0.050733,0.000299,0.155443,0.001091,0.168504,0.000994,640
uncertainty_gated_foundation,combined_stress,5,0.593830,0.003830,0.497556,0.005509,0.529922,0.001075,0.184126,0.001223,0.135748,0.001187,0.062358,0.000351,0.240035,0.000340,0.077950,0.000339,0.050714,0.000312,0.155375,0.001077,0.168444,0.000987,640
uncertainty_gated_foundation,combined_stress,6,0.593875,0.003850,0.497512,0.005517,0.529965,0.001079,0.184211,0.001227,0.135922,0.001203,0.062374,0.000346,0.239835,0.000336,0.078053,0.000351,0.050704,0.000311,0.155470,0.001085,0.168551,0.000985,640
uncertainty_gated_foundation,combined_stress,7,0.593469,0.003843,0.497189,0.005505,0.529999,0.001065,0.184098,0.001222,0.135884,0.001188,0.062477,0.000347,0.239752,0.000337,0.077980,0.000343,0.050768,0.000312,0.155467,0.001082,0.168535,0.000985,640
uncertainty_gated_foundation,combined_stress,8,0.593828,0.003840,0.497375,0.005516,0.529920,0.001071,0.184272,0.001241,0.135937,0.001166,0.062419,0.000351,0.239849,0.000346,0.078034,0.000348,0.050779,0.000319,0.155523,0.001085,0.168606,0.000989,640
uncertainty_gated_foundation,combined_stress,9,0.593775,0.003786,0.497512,0.005460,0.529939,0.001066,0.184166,0.001235,0.135678,0.001193,0.062382,0.000347,0.239918,0.000333,0.077906,0.000340,0.050846,0.000307,0.155404,0.001088,0.168453,0.000987,640
uncertainty_gated_foundation,heldout_camera,0,0.628055,0.003447,0.551500,0.005085,0.539022,0.001064,0.168312,0.001242,0.128190,0.001190,0.060651,0.000342,0.236038,0.000337,0.073880,0.000338,0.048346,0.000305,0.143186,0.001076,0.157468,0.000985,640
uncertainty_gated_foundation,heldout_camera,1,0.627499,0.003361,0.550893,0.004986,0.538797,0.001065,0.168238,0.001226,0.128167,0.001192,0.060745,0.000333,0.236009,0.000334,0.073869,0.000340,0.048286,0.000310,0.143137,0.001068,0.157479,0.000975,640
uncertainty_gated_foundation,heldout_camera,2,0.627829,0.003441,0.551275,0.005092,0.538770,0.001060,0.168274,0.001245,0.127894,0.001190,0.060690,0.000346,0.236100,0.000332,0.073852,0.000342,0.048307,0.000306,0.142992,0.001094,0.157402,0.000994,640
uncertainty_gated_foundation,heldout_camera,3,0.627616,0.003455,0.551040,0.005116,0.538831,0.001069,0.168296,0.001255,0.128008,0.001195,0.060678,0.000344,0.235934,0.000317,0.073974,0.000350,0.048395,0.000314,0.143088,0.001093,0.157452,0.000997,640
uncertainty_gated_foundation,heldout_camera,4,0.627589,0.003411,0.550875,0.005044,0.538863,0.001057,0.168521,0.001222,0.128142,0.001185,0.060668,0.000344,0.235869,0.000343,0.073863,0.000349,0.048235,0.000312,0.143168,0.001076,0.157564,0.000980,640
uncertainty_gated_foundation,heldout_camera,5,0.627638,0.003363,0.550999,0.004995,0.538949,0.001063,0.168424,0.001231,0.128150,0.001187,0.060686,0.000343,0.235984,0.000326,0.073805,0.000337,0.048305,0.000320,0.143124,0.001076,0.157519,0.000979,640
uncertainty_gated_foundation,heldout_camera,6,0.627662,0.003448,0.551052,0.005090,0.539001,0.001082,0.168463,0.001227,0.128069,0.001193,0.060657,0.000346,0.235945,0.000328,0.073826,0.000347,0.048318,0.000306,0.143017,0.001086,0.157507,0.000985,640
uncertainty_gated_foundation,heldout_camera,7,0.627316,0.003334,0.550791,0.004976,0.539064,0.001054,0.168316,0.001235,0.128029,0.001184,0.060651,0.000347,0.236137,0.000325,0.073908,0.000347,0.048349,0.000306,0.143071,0.001078,0.157439,0.000988,640
uncertainty_gated_foundation,heldout_camera,8,0.627350,0.003411,0.550665,0.005062,0.538956,0.001082,0.168339,0.001232,0.128267,0.001178,0.060797,0.000354,0.236045,0.000333,0.073818,0.000353,0.048420,0.000304,0.143093,0.001085,0.157571,0.000991,640
uncertainty_gated_foundation,heldout_camera,9,0.627060,0.003325,0.550555,0.004979,0.538899,0.001071,0.168209,0.001233,0.127998,0.001191,0.060725,0.000339,0.236057,0.000322,0.073870,0.000348,0.048323,0.000308,0.142979,0.001083,0.157417,0.000986,640
uncertainty_gated_foundation,heldout_object,0,0.645309,0.003183,0.579485,0.004807,0.544011,0.001071,0.159824,0.001228,0.123768,0.001195,0.059673,0.000345,0.234016,0.000329,0.071697,0.000347,0.047053,0.000308,0.136309,0.001081,0.151460,0.000983,640
uncertainty_gated_foundation,heldout_object,1,0.645499,0.003170,0.579666,0.004796,0.543862,0.001069,0.159792,0.001232,0.123912,0.001180,0.059591,0.000342,0.233938,0.000316,0.071708,0.000347,0.047002,0.000307,0.136381,0.001078,0.151431,0.000983,640
uncertainty_gated_foundation,heldout_object,2,0.645649,0.003214,0.579777,0.004857,0.543953,0.001082,0.159914,0.001262,0.123735,0.001198,0.059651,0.000340,0.234007,0.000336,0.071633,0.000349,0.047032,0.000301,0.136361,0.001098,0.151472,0.000996,640
uncertainty_gated_foundation,heldout_object,3,0.645308,0.003175,0.579419,0.004806,0.543879,0.001075,0.159862,0.001250,0.123873,0.001185,0.059697,0.000332,0.233937,0.000331,0.071583,0.000345,0.046935,0.000310,0.136466,0.001088,0.151495,0.000990,640
uncertainty_gated_foundation,heldout_object,4,0.645506,0.003171,0.579756,0.004808,0.543857,0.001082,0.159654,0.001235,0.123894,0.001202,0.059668,0.000342,0.233958,0.000338,0.071624,0.000341,0.046977,0.000308,0.136357,0.001088,0.151390,0.000987,640
uncertainty_gated_foundation,heldout_object,5,0.646073,0.003228,0.580291,0.004833,0.543906,0.001070,0.159769,0.001222,0.123749,0.001189,0.059654,0.000333,0.233897,0.000329,0.071713,0.000338,0.047008,0.000305,0.136319,0.001067,0.151422,0.000973,640
uncertainty_gated_foundation,heldout_object,6,0.645789,0.003149,0.580025,0.004760,0.543833,0.001076,0.159753,0.001236,0.123694,0.001182,0.059587,0.000331,0.233861,0.000325,0.071823,0.000347,0.047019,0.000308,0.136201,0.001075,0.151383,0.000979,640
uncertainty_gated_foundation,heldout_object,7,0.645560,0.003218,0.579690,0.004844,0.543780,0.001093,0.159847,0.001241,0.123891,0.001181,0.059684,0.000340,0.233903,0.000325,0.071439,0.000344,0.046976,0.000317,0.136392,0.001083,0.151458,0.000985,640
uncertainty_gated_foundation,heldout_object,8,0.645675,0.003164,0.579778,0.004777,0.543702,0.001079,0.159743,0.001226,0.123798,0.001186,0.059775,0.000332,0.233821,0.000321,0.071756,0.000355,0.046900,0.000305,0.136391,0.001076,0.151498,0.000977,640
uncertainty_gated_foundation,heldout_object,9,0.645389,0.003188,0.579474,0.004811,0.543830,0.001066,0.159792,0.001254,0.123938,0.001189,0.059713,0.000337,0.234101,0.000328,0.071571,0.000353,0.047003,0.000309,0.136401,0.001089,0.151483,0.000991,640
