method,task,regime,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,n
learned_residual_servoing,eye_in_hand_peg_insert,camera_extrinsic_drift,combined_stress,0.684935,0.001416,0.694717,0.001522,0.624064,0.000539,0.123100,0.000454,0.102817,0.000355,0.036890,0.000318,0.226863,0.000303,0.061291,0.000300,0.054178,0.000221,0.114797,0.000362,0.114136,0.000331,160
learned_residual_servoing,eye_in_hand_peg_insert,camera_extrinsic_drift,heldout_camera,0.710253,0.001347,0.737520,0.001445,0.633080,0.000543,0.110089,0.000453,0.095199,0.000378,0.035490,0.000291,0.222987,0.000315,0.057219,0.000322,0.051231,0.000237,0.103192,0.000368,0.104670,0.000315,160
learned_residual_servoing,eye_in_hand_peg_insert,camera_extrinsic_drift,heldout_object,0.723104,0.001403,0.759750,0.001507,0.638170,0.000537,0.103471,0.000447,0.090916,0.000358,0.034435,0.000303,0.221257,0.000311,0.054886,0.000316,0.049596,0.000229,0.097119,0.000386,0.099519,0.000325,160
learned_residual_servoing,eye_in_hand_peg_insert,compound_visual_geometry_shift,clean_deployment,0.683603,0.001286,0.684724,0.001361,0.612578,0.000505,0.125739,0.000433,0.102610,0.000350,0.042155,0.000324,0.226810,0.000304,0.060924,0.000309,0.057889,0.000217,0.118772,0.000319,0.118345,0.000290,160
learned_residual_servoing,eye_in_hand_peg_insert,compound_visual_geometry_shift,combined_stress,0.610179,0.001339,0.574517,0.001449,0.593472,0.000517,0.152475,0.000449,0.119119,0.000349,0.045572,0.000335,0.235263,0.000324,0.069389,0.000315,0.064242,0.000235,0.143113,0.000385,0.138316,0.000335,160
learned_residual_servoing,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_camera,0.644789,0.001351,0.626055,0.001408,0.602180,0.000513,0.140174,0.000440,0.111190,0.000356,0.044205,0.000313,0.231035,0.000295,0.065594,0.000312,0.061288,0.000224,0.131902,0.000349,0.129191,0.000314,160
learned_residual_servoing,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_object,0.662488,0.001372,0.653701,0.001445,0.607383,0.000533,0.132900,0.000455,0.107256,0.000369,0.043083,0.000332,0.228823,0.000314,0.063224,0.000314,0.059635,0.000231,0.125503,0.000347,0.123757,0.000324,160
learned_residual_servoing,eye_in_hand_peg_insert,depth_scale_error,clean_deployment,0.729261,0.001316,0.770855,0.001392,0.639814,0.000545,0.099081,0.000463,0.089039,0.000360,0.034150,0.000308,0.220281,0.000323,0.053912,0.000305,0.048979,0.000225,0.093575,0.000367,0.096659,0.000326,160
learned_residual_servoing,eye_in_hand_peg_insert,depth_scale_error,combined_stress,0.676940,0.001234,0.681950,0.001357,0.620582,0.000535,0.126180,0.000412,0.104905,0.000355,0.037297,0.000320,0.227984,0.000307,0.062247,0.000301,0.055179,0.000211,0.117504,0.000343,0.116482,0.000299,160
learned_residual_servoing,eye_in_hand_peg_insert,depth_scale_error,heldout_camera,0.702475,0.001458,0.725184,0.001551,0.629698,0.000559,0.112858,0.000456,0.097499,0.000357,0.035632,0.000318,0.224654,0.000291,0.058225,0.000331,0.052344,0.000228,0.105983,0.000393,0.106769,0.000328,160
learned_residual_servoing,eye_in_hand_peg_insert,depth_scale_error,heldout_object,0.715941,0.001455,0.747882,0.001551,0.635173,0.000527,0.106412,0.000444,0.093657,0.000381,0.034774,0.000313,0.222581,0.000321,0.055863,0.000309,0.050715,0.000228,0.099902,0.000350,0.101907,0.000295,160
learned_residual_servoing,eye_in_hand_peg_insert,fov_escape_risk,clean_deployment,0.702663,0.001242,0.720359,0.001377,0.623504,0.000561,0.115065,0.000468,0.097172,0.000343,0.038414,0.000318,0.224010,0.000296,0.057995,0.000318,0.054046,0.000214,0.108284,0.000374,0.109328,0.000327,160
learned_residual_servoing,eye_in_hand_peg_insert,fov_escape_risk,combined_stress,0.636995,0.001464,0.617923,0.001551,0.604463,0.000529,0.142018,0.000461,0.113623,0.000384,0.041554,0.000306,0.232435,0.000312,0.066571,0.000302,0.060166,0.000221,0.132630,0.000347,0.129250,0.000301,160
learned_residual_servoing,eye_in_hand_peg_insert,fov_escape_risk,heldout_camera,0.668711,0.001383,0.666441,0.001480,0.612796,0.000523,0.129415,0.000466,0.106059,0.000349,0.040384,0.000324,0.228459,0.000290,0.062596,0.000301,0.057366,0.000215,0.121336,0.000406,0.120142,0.000333,160
learned_residual_servoing,eye_in_hand_peg_insert,fov_escape_risk,heldout_object,0.684669,0.001373,0.692170,0.001427,0.617832,0.000541,0.122430,0.000455,0.101316,0.000356,0.039333,0.000297,0.226534,0.000299,0.060427,0.000299,0.055526,0.000233,0.114955,0.000337,0.114746,0.000280,160
learned_residual_servoing,eye_in_hand_peg_insert,jacobian_mismatch,clean_deployment,0.712314,0.001358,0.740487,0.001517,0.630187,0.000516,0.107122,0.000435,0.095082,0.000326,0.036006,0.000318,0.223167,0.000325,0.057213,0.000310,0.051821,0.000232,0.102044,0.000363,0.103518,0.000314,160
learned_residual_servoing,eye_in_hand_peg_insert,jacobian_mismatch,combined_stress,0.655810,0.001373,0.647510,0.001493,0.611795,0.000524,0.134653,0.000486,0.111196,0.000353,0.038863,0.000329,0.230933,0.000324,0.065298,0.000322,0.057769,0.000233,0.126198,0.000389,0.123391,0.000350,160
learned_residual_servoing,eye_in_hand_peg_insert,jacobian_mismatch,heldout_camera,0.681784,0.001373,0.691127,0.001451,0.620693,0.000529,0.121333,0.000434,0.103487,0.000349,0.037417,0.000304,0.227326,0.000308,0.061225,0.000310,0.055219,0.000221,0.114553,0.000363,0.113729,0.000299,160
learned_residual_servoing,eye_in_hand_peg_insert,jacobian_mismatch,heldout_object,0.697377,0.001394,0.715322,0.001465,0.624627,0.000529,0.114967,0.000424,0.099100,0.000351,0.036689,0.000300,0.225477,0.000294,0.059282,0.000317,0.053379,0.000234,0.108685,0.000363,0.108937,0.000288,160
learned_residual_servoing,eye_in_hand_peg_insert,lighting_shift,clean_deployment,0.745494,0.001384,0.797852,0.001538,0.647675,0.000536,0.093338,0.000471,0.083355,0.000380,0.032935,0.000307,0.216861,0.000298,0.050670,0.000313,0.046369,0.000220,0.086694,0.000373,0.091363,0.000343,160
learned_residual_servoing,eye_in_hand_peg_insert,lighting_shift,combined_stress,0.693758,0.001456,0.709846,0.001490,0.627972,0.000520,0.119694,0.000473,0.099218,0.000354,0.035968,0.000296,0.225025,0.000319,0.059191,0.000312,0.052555,0.000236,0.110504,0.000348,0.110797,0.000307,160
learned_residual_servoing,eye_in_hand_peg_insert,lighting_shift,heldout_camera,0.718516,0.001460,0.751166,0.001533,0.636859,0.000527,0.107721,0.000445,0.091627,0.000363,0.034536,0.000314,0.221524,0.000316,0.055340,0.000313,0.049456,0.000225,0.099360,0.000332,0.101856,0.000305,160
learned_residual_servoing,eye_in_hand_peg_insert,lighting_shift,heldout_object,0.732022,0.001401,0.774589,0.001514,0.642080,0.000519,0.100384,0.000442,0.087422,0.000359,0.033684,0.000321,0.219541,0.000330,0.052810,0.000323,0.047983,0.000223,0.093120,0.000374,0.096460,0.000332,160
learned_residual_servoing,eye_in_hand_peg_insert,nominal_view,clean_deployment,0.764133,0.001324,0.832230,0.001337,0.657885,0.000560,0.081897,0.000464,0.077634,0.000351,0.031274,0.000306,0.214497,0.000319,0.047653,0.000318,0.044059,0.000238,0.077022,0.000333,0.083107,0.000309,160
learned_residual_servoing,eye_in_hand_peg_insert,nominal_view,combined_stress,0.722316,0.001430,0.753726,0.001507,0.639388,0.000563,0.109188,0.000453,0.094030,0.000377,0.034193,0.000315,0.222685,0.000321,0.056366,0.000322,0.050161,0.000218,0.101434,0.000348,0.103075,0.000319,160
learned_residual_servoing,eye_in_hand_peg_insert,nominal_view,heldout_camera,0.741404,0.001345,0.790157,0.001473,0.647901,0.000545,0.095998,0.000444,0.086515,0.000359,0.032692,0.000311,0.219089,0.000308,0.052527,0.000304,0.047456,0.000220,0.089872,0.000354,0.093529,0.000300,160
learned_residual_servoing,eye_in_hand_peg_insert,nominal_view,heldout_object,0.753174,0.001276,0.810958,0.001393,0.653442,0.000536,0.089725,0.000476,0.082539,0.000387,0.031998,0.000321,0.216982,0.000310,0.050364,0.000322,0.045929,0.000221,0.084042,0.000380,0.088851,0.000336,160
learned_residual_servoing,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,0.718195,0.001331,0.746323,0.001448,0.631722,0.000539,0.107746,0.000434,0.092466,0.000354,0.038985,0.000308,0.221674,0.000332,0.055269,0.000302,0.052744,0.000230,0.102202,0.000337,0.104620,0.000320,160
learned_residual_servoing,eye_in_hand_peg_insert,occlusion_shift,combined_stress,0.657976,0.001388,0.649685,0.001531,0.612883,0.000550,0.134675,0.000456,0.108832,0.000355,0.041858,0.000311,0.229763,0.000309,0.063667,0.000311,0.058991,0.000219,0.126374,0.000365,0.124325,0.000318,160
learned_residual_servoing,eye_in_hand_peg_insert,occlusion_shift,heldout_camera,0.687273,0.001416,0.696091,0.001467,0.621432,0.000513,0.121878,0.000436,0.100552,0.000370,0.040537,0.000313,0.226245,0.000328,0.060081,0.000319,0.056293,0.000220,0.114920,0.000344,0.114948,0.000311,160
learned_residual_servoing,eye_in_hand_peg_insert,occlusion_shift,heldout_object,0.703591,0.001462,0.722215,0.001549,0.626496,0.000546,0.114713,0.000473,0.096484,0.000376,0.039611,0.000308,0.223827,0.000297,0.057704,0.000320,0.054494,0.000217,0.108428,0.000374,0.109650,0.000334,160
learned_residual_servoing,mobile_pick_reapproach,camera_extrinsic_drift,clean_deployment,0.751725,0.001436,0.800806,0.001529,0.643223,0.000511,0.095938,0.000421,0.078784,0.000373,0.033234,0.000314,0.218963,0.000304,0.052482,0.000337,0.048179,0.000223,0.088533,0.000325,0.092105,0.000293,160
learned_residual_servoing,mobile_pick_reapproach,camera_extrinsic_drift,combined_stress,0.701943,0.001428,0.714469,0.001531,0.624328,0.000559,0.122848,0.000447,0.095195,0.000346,0.036360,0.000321,0.226746,0.000310,0.061180,0.000302,0.054058,0.000233,0.112462,0.000359,0.112011,0.000329,160
learned_residual_servoing,mobile_pick_reapproach,camera_extrinsic_drift,heldout_camera,0.726103,0.001496,0.756230,0.001554,0.633562,0.000539,0.110174,0.000430,0.086890,0.000352,0.034668,0.000307,0.223225,0.000338,0.057055,0.000316,0.051014,0.000220,0.100938,0.000364,0.102377,0.000312,160
learned_residual_servoing,mobile_pick_reapproach,camera_extrinsic_drift,heldout_object,0.739505,0.001310,0.778778,0.001396,0.638138,0.000560,0.103191,0.000474,0.083536,0.000363,0.033872,0.000290,0.221057,0.000337,0.054767,0.000317,0.049561,0.000221,0.094873,0.000337,0.097413,0.000304,160
learned_residual_servoing,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,0.700278,0.001442,0.704853,0.001549,0.613271,0.000516,0.125031,0.000456,0.094472,0.000365,0.041577,0.000314,0.226537,0.000299,0.060705,0.000298,0.057754,0.000237,0.116278,0.000371,0.115841,0.000306,160
learned_residual_servoing,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,0.625925,0.001425,0.594363,0.001492,0.594360,0.000544,0.151331,0.000444,0.110689,0.000356,0.044792,0.000339,0.234540,0.000332,0.069294,0.000334,0.063940,0.000215,0.140070,0.000359,0.135443,0.000309,160
learned_residual_servoing,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,0.661854,0.001337,0.646805,0.001415,0.603112,0.000554,0.139482,0.000457,0.102725,0.000347,0.043621,0.000320,0.230736,0.000321,0.065192,0.000316,0.060866,0.000236,0.129060,0.000376,0.126585,0.000341,160
learned_residual_servoing,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,0.680433,0.001389,0.674997,0.001489,0.608511,0.000527,0.132872,0.000465,0.098835,0.000353,0.042068,0.000323,0.228770,0.000311,0.063100,0.000326,0.059288,0.000226,0.122866,0.000360,0.121280,0.000331,160
learned_residual_servoing,mobile_pick_reapproach,depth_scale_error,clean_deployment,0.745579,0.001517,0.790761,0.001575,0.640616,0.000534,0.098398,0.000447,0.080585,0.000339,0.033594,0.000305,0.219935,0.000312,0.053612,0.000313,0.048765,0.000220,0.090915,0.000330,0.094095,0.000297,160
learned_residual_servoing,mobile_pick_reapproach,depth_scale_error,combined_stress,0.694245,0.001412,0.702933,0.001524,0.621439,0.000553,0.125183,0.000439,0.097103,0.000348,0.036608,0.000301,0.227762,0.000325,0.062016,0.000316,0.055063,0.000222,0.114935,0.000347,0.113846,0.000301,160
learned_residual_servoing,mobile_pick_reapproach,depth_scale_error,heldout_camera,0.718255,0.001442,0.743778,0.001432,0.630041,0.000531,0.112831,0.000428,0.088904,0.000364,0.035262,0.000325,0.224210,0.000318,0.058337,0.000332,0.052060,0.000225,0.103871,0.000368,0.104670,0.000305,160
learned_residual_servoing,mobile_pick_reapproach,depth_scale_error,heldout_object,0.732087,0.001289,0.766891,0.001369,0.635338,0.000549,0.106221,0.000445,0.085153,0.000339,0.034306,0.000325,0.222393,0.000298,0.055901,0.000319,0.050505,0.000220,0.097739,0.000355,0.099680,0.000306,160
learned_residual_servoing,mobile_pick_reapproach,fov_escape_risk,clean_deployment,0.720459,0.001304,0.741037,0.001384,0.623667,0.000542,0.114815,0.000459,0.088925,0.000329,0.037985,0.000307,0.223705,0.000294,0.057871,0.000308,0.053748,0.000224,0.106108,0.000361,0.107123,0.000299,160
learned_residual_servoing,mobile_pick_reapproach,fov_escape_risk,combined_stress,0.652994,0.001333,0.636861,0.001448,0.604731,0.000511,0.141711,0.000443,0.105538,0.000329,0.041114,0.000321,0.231809,0.000325,0.066595,0.000305,0.060002,0.000231,0.130441,0.000330,0.127073,0.000304,160
learned_residual_servoing,mobile_pick_reapproach,fov_escape_risk,heldout_camera,0.683646,0.001476,0.684735,0.001483,0.613507,0.000541,0.128987,0.000474,0.097827,0.000358,0.039571,0.000308,0.228254,0.000318,0.062500,0.000310,0.057225,0.000217,0.118889,0.000376,0.117637,0.000331,160
learned_residual_servoing,mobile_pick_reapproach,fov_escape_risk,heldout_object,0.701604,0.001398,0.712119,0.001570,0.618298,0.000535,0.122299,0.000453,0.093608,0.000363,0.038597,0.000331,0.226006,0.000316,0.059997,0.000301,0.055393,0.000226,0.112693,0.000368,0.112483,0.000329,160
learned_residual_servoing,mobile_pick_reapproach,jacobian_mismatch,clean_deployment,0.728283,0.001358,0.760206,0.001443,0.631709,0.000531,0.107017,0.000458,0.086398,0.000369,0.035057,0.000319,0.222621,0.000317,0.056711,0.000309,0.051828,0.000230,0.099228,0.000343,0.100916,0.000287,160
learned_residual_servoing,mobile_pick_reapproach,jacobian_mismatch,combined_stress,0.670441,0.001218,0.665176,0.001358,0.611881,0.000516,0.134200,0.000464,0.102614,0.000374,0.038433,0.000313,0.230818,0.000316,0.065214,0.000323,0.057723,0.000229,0.123674,0.000372,0.121021,0.000328,160
learned_residual_servoing,mobile_pick_reapproach,jacobian_mismatch,heldout_camera,0.697708,0.001351,0.709913,0.001406,0.620875,0.000550,0.121133,0.000472,0.095316,0.000340,0.036932,0.000280,0.226796,0.000295,0.061283,0.000327,0.054892,0.000229,0.112266,0.000350,0.111565,0.000310,160
learned_residual_servoing,mobile_pick_reapproach,jacobian_mismatch,heldout_object,0.715721,0.001398,0.736925,0.001530,0.625930,0.000531,0.114897,0.000449,0.091315,0.000352,0.035936,0.000311,0.224634,0.000324,0.059170,0.000289,0.053430,0.000231,0.106318,0.000376,0.106733,0.000316,160
learned_residual_servoing,mobile_pick_reapproach,lighting_shift,clean_deployment,0.763032,0.001475,0.817748,0.001576,0.646861,0.000534,0.093172,0.000454,0.075194,0.000355,0.032357,0.000311,0.217207,0.000300,0.050690,0.000312,0.046373,0.000220,0.084571,0.000319,0.089157,0.000282,160
learned_residual_servoing,mobile_pick_reapproach,lighting_shift,combined_stress,0.710376,0.001280,0.728767,0.001289,0.628176,0.000545,0.120216,0.000456,0.091038,0.000363,0.035461,0.000310,0.224872,0.000297,0.059045,0.000310,0.052544,0.000220,0.108660,0.000371,0.108928,0.000315,160
learned_residual_servoing,mobile_pick_reapproach,lighting_shift,heldout_camera,0.734580,0.001375,0.770548,0.001454,0.637292,0.000524,0.107075,0.000460,0.083671,0.000367,0.033757,0.000313,0.221384,0.000316,0.055177,0.000304,0.049592,0.000221,0.096996,0.000369,0.099314,0.000330,160
learned_residual_servoing,mobile_pick_reapproach,lighting_shift,heldout_object,0.747422,0.001516,0.792200,0.001583,0.641857,0.000530,0.100691,0.000427,0.079414,0.000369,0.033231,0.000314,0.219367,0.000307,0.052815,0.000315,0.047955,0.000234,0.091064,0.000337,0.094584,0.000296,160
learned_residual_servoing,mobile_pick_reapproach,nominal_view,clean_deployment,0.780618,0.001444,0.851014,0.001473,0.658554,0.000552,0.082267,0.000442,0.069752,0.000366,0.030559,0.000307,0.214923,0.000313,0.048269,0.000315,0.044062,0.000234,0.075241,0.000352,0.081247,0.000310,160
learned_residual_servoing,mobile_pick_reapproach,nominal_view,combined_stress,0.738778,0.001431,0.773051,0.001620,0.639470,0.000560,0.108894,0.000466,0.086239,0.000376,0.033453,0.000339,0.222341,0.000331,0.056422,0.000319,0.050221,0.000217,0.098904,0.000342,0.100800,0.000323,160
learned_residual_servoing,mobile_pick_reapproach,nominal_view,heldout_camera,0.757564,0.001461,0.808625,0.001508,0.647896,0.000533,0.096279,0.000429,0.078456,0.000364,0.032482,0.000328,0.218659,0.000312,0.052254,0.000305,0.047445,0.000205,0.087882,0.000357,0.091719,0.000315,160
learned_residual_servoing,mobile_pick_reapproach,nominal_view,heldout_object,0.767329,0.001336,0.827898,0.001489,0.653323,0.000541,0.089524,0.000464,0.074149,0.000342,0.031545,0.000317,0.216655,0.000320,0.050315,0.000306,0.045691,0.000224,0.081834,0.000364,0.086637,0.000326,160
learned_residual_servoing,mobile_pick_reapproach,occlusion_shift,clean_deployment,0.736294,0.001361,0.767573,0.001434,0.631643,0.000524,0.107317,0.000427,0.084276,0.000360,0.038018,0.000318,0.221312,0.000323,0.055337,0.000309,0.052589,0.000224,0.099801,0.000354,0.102064,0.000298,160
learned_residual_servoing,mobile_pick_reapproach,occlusion_shift,combined_stress,0.674566,0.001559,0.669120,0.001616,0.612469,0.000555,0.134183,0.000450,0.100255,0.000351,0.041381,0.000326,0.229485,0.000321,0.064041,0.000313,0.058904,0.000236,0.123975,0.000350,0.121992,0.000298,160
learned_residual_servoing,mobile_pick_reapproach,occlusion_shift,heldout_camera,0.703133,0.001378,0.715086,0.001554,0.621805,0.000529,0.121735,0.000478,0.092967,0.000380,0.039687,0.000315,0.225422,0.000317,0.059409,0.000301,0.056100,0.000220,0.112666,0.000364,0.112598,0.000331,160
learned_residual_servoing,mobile_pick_reapproach,occlusion_shift,heldout_object,0.721048,0.001357,0.742321,0.001501,0.626137,0.000545,0.114649,0.000476,0.088641,0.000336,0.038783,0.000306,0.223452,0.000325,0.057636,0.000302,0.054388,0.000226,0.106257,0.000380,0.107401,0.000317,160
learned_residual_servoing,visual_grasp_centering,camera_extrinsic_drift,clean_deployment,0.774890,0.001339,0.830436,0.001468,0.644089,0.000532,0.095638,0.000467,0.060135,0.000354,0.032034,0.000325,0.218584,0.000319,0.052404,0.000319,0.048047,0.000198,0.083387,0.000373,0.087148,0.000356,160
learned_residual_servoing,visual_grasp_centering,camera_extrinsic_drift,combined_stress,0.725437,0.001492,0.744206,0.001619,0.624407,0.000550,0.122696,0.000437,0.076529,0.000357,0.034859,0.000291,0.226518,0.000307,0.060939,0.000310,0.054165,0.000226,0.107510,0.000346,0.106918,0.000297,160
